USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
10018,17,Watch,1684771250
10013,15,Watch,1687193885
10009,13,Watch,1652678466
10010,12,Watch,1644023015
10016,5,Play,1669654892
10019,19,Watch,1697336652
10003,6,Watch,1728165855
10009,14,Stop,1637400931
10004,17,Watch,1610199138
10016,2,Watch,1662270608
10011,16,Watch,1636233397
10004,13,Stop,1680180306
10017,9,Watch,1704124752
10010,14,Watch,1661867551
10005,7,Watch,1696213303
10023,10,Watch,1682771822
10018,1,Watch,1731050218
10018,4,Watch,1704286297
10024,17,Watch,1723600687
10006,12,Watch,1679838918
10001,1,Watch,1718758973
10018,16,Watch,1689026620
10011,2,Stop,1704004482
10004,8,Play,1720710875
10026,0,Watch,1605161058
10013,6,Watch,1693190036
10010,18,Play,1656739453
10006,14,Watch,1590894186
10014,4,Watch,1644686960
10022,18,Play,1716875534
10006,19,Watch,1657757621
10013,6,Watch,1705825652
10013,19,Play,1689800638
10026,5,Watch,1617132633
10006,17,Play,1659003420
10025,11,Watch,1666157859
10008,9,Play,1626260873
10018,13,Stop,1624030442
10021,8,Watch,1716128746
10011,1,Watch,1686551968
10001,1,Play,1595439355
10013,4,Watch,1713941711
10003,2,Watch,1607075468
10026,3,Watch,1586013455
10024,18,Play,1617777083
10019,6,Watch,1668050843
10027,6,Play,1686266113
10015,6,Watch,1637198818
10008,16,Watch,1579293720
10029,4,Watch,1652816880
10006,11,Watch,1641696403
10011,7,Watch,1664063198
10028,19,Watch,1634841397
10021,13,Watch,1732135113
10025,10,Watch,1592300646
10015,3,Watch,1610385708
10024,3,Watch,1708637352
10007,2,Watch,1591499870
10024,9,Stop,1579050610
10017,16,Stop,1620452185
10020,8,Watch,1727214855
10029,1,Play,1708752058
10014,14,Play,1652131722
10003,10,Watch,1616889229
10027,15,Stop,1639907471
10006,11,Watch,1614623520
10018,13,Watch,1616825653
10004,19,Play,1602867365
10021,2,Watch,1670236063
10015,1,Watch,1659513477
10009,17,Watch,1731582763
10017,17,Watch,1677154957
10019,3,Watch,1578699195
10029,19,Stop,1627969148
10020,0,Watch,1640652348
10013,14,Watch,1623726879
10026,15,Watch,1720028665
10010,0,Watch,1693157420
10011,7,Watch,1624799800
10015,11,Watch,1733464166
10002,17,Watch,1614245049
10018,14,Play,1669196453
10021,12,Watch,1621979098
10021,10,Watch,1636887333
10007,17,Stop,1635345404
10020,18,Watch,1708011166
10009,15,Watch,1603276574
10020,12,Stop,1602419060
10016,14,Watch,1600324779
10026,18,Watch,1579436844
10008,8,Watch,1732464344
10011,10,Watch,1587075250
10004,8,Watch,1652738759
10023,16,Play,1731350486
10028,14,Stop,1595106887
10007,12,Watch,1732036153
10018,12,Watch,1626349430
10017,3,Play,1595838882
10013,8,Play,1585516107
10012,11,Watch,1669643094
10006,14,Watch,1676203861
10020,13,Watch,1705003125
10022,19,Watch,1639148798
10020,12,Watch,1582264762
10018,6,Watch,1679472970
10000,14,Stop,1652438024
10012,18,Watch,1640279416
10015,15,Watch,1716974762
10001,15,Watch,1600698897
10012,17,Play,1719596117
10012,11,Play,1637407005
10012,13,Play,1735390004
10012,16,Watch,1650553542
10005,4,Play,1628438050
10014,8,Play,1619652235
10029,15,Watch,1652139889
10008,15,Watch,1588660277
10013,7,Stop,1607399220
10009,11,Watch,1601077404
10024,7,Watch,1593025932
10015,17,Watch,1680130927
10017,19,Watch,1608640436
10026,5,Stop,1641737847
10021,4,Watch,1693689093
10002,17,Watch,1726548698
10015,13,Watch,1591465757
10003,17,Watch,1629828164
10024,6,Watch,1623958587
10008,1,Watch,1604998028
10017,18,Play,1724530170
10004,13,Watch,1715131535
10008,14,Watch,1731426618
10019,17,Watch,1735649694
10011,10,Stop,1635172766
10023,3,Play,1591042709
10018,12,Watch,1592311446
10005,2,Watch,1585905660
10018,0,Watch,1628853010
10020,16,Play,1608309220
10006,3,Watch,1730858638
10014,16,Watch,1731252444
10014,1,Play,1622368921
10008,4,Play,1679911583
10002,16,Watch,1691183609
10005,15,Play,1652008978
10006,3,Watch,1682810701
10009,15,Watch,1610122761
10004,3,Watch,1636269862
10012,11,Watch,1591480405
10025,19,Watch,1598731850
10006,17,Watch,1705354762
10023,10,Watch,1595770647
10019,8,Watch,1641139381
10011,6,Watch,1591665986
10006,18,Watch,1697343715
10016,17,Play,1720246271
10025,4,Watch,1629439006
10000,17,Watch,1647563254
10012,1,Watch,1665621873
10027,17,Watch,1704640421
10028,6,Watch,1657430643
10003,17,Watch,1696033408
10006,4,Watch,1605495026
10023,12,Watch,1636895297
10001,6,Stop,1615969580
10003,9,Watch,1628122768
10013,16,Watch,1599343870
10002,19,Watch,1684873455
10018,14,Watch,1582728456
10024,11,Watch,1721018521
10010,6,Watch,1690739257
10022,19,Watch,1644766491
10025,10,Watch,1634985551
10028,2,Watch,1621542905
10025,12,Watch,1689392703
10011,5,Watch,1628930838
10015,6,Watch,1716106373
10021,0,Watch,1734269031
10006,14,Watch,1722809192
10021,11,Play,1649788211
10020,0,Watch,1662000391
10006,5,Watch,1689295571
10004,3,Watch,1613569560
10013,13,Watch,1716359937
10014,10,Watch,1597808264
10011,4,Watch,1641784962
10014,5,Watch,1623765722
10008,15,Watch,1596279867
10018,8,Watch,1633577541
10013,11,Play,1657947922
10026,4,Watch,1603672137
10001,13,Watch,1704205081
10027,19,Watch,1709858290
10000,7,Watch,1599022371
10024,9,Watch,1720466646
10007,19,Play,1713503409
10002,15,Stop,1728229113
10027,17,Watch,1588102032
10011,1,Play,1670756399
10029,9,Play,1690439381
10018,17,Play,1578985515
10000,12,Watch,1712352734
10021,15,Watch,1688543549
10004,12,Play,1640620418
10005,16,Play,1633197319
10004,2,Watch,1681661589
10020,13,Watch,1652660245
10010,19,Play,1589619175
10006,12,Play,1732279971
10007,15,Watch,1711571292
10010,7,Play,1695235465
10017,3,Watch,1626273362
10005,19,Stop,1610315307
10022,6,Play,1645976257
10003,11,Watch,1674684487
10025,17,Watch,1591997256
10011,4,Watch,1604686320
10001,6,Watch,1680278979
10023,19,Stop,1644970196
10020,12,Watch,1690286346
10003,16,Play,1607378001
10002,14,Watch,1666350417
10010,18,Watch,1696089013
10006,19,Watch,1726618521
10016,12,Stop,1731002524
10008,18,Watch,1595683848
10006,12,Watch,1600328533
10001,13,Watch,1678153299
10010,15,Play,1641229220
10001,1,Watch,1722499130
10006,8,Watch,1587618512
10007,5,Watch,1691497265
10002,6,Watch,1677334057
10012,12,Watch,1639649366
10012,6,Watch,1662970696
10008,1,Watch,1689650537
10021,12,Watch,1691300319
10007,2,Watch,1697201992
10014,2,Watch,1597018195
10020,0,Play,1622127664
10026,12,Play,1627660003
10013,8,Watch,1699918573
10015,18,Watch,1606191309
10029,1,Watch,1607422184
10022,11,Stop,1580676952
10014,15,Watch,1620229773
10017,1,Play,1580263562
10011,0,Watch,1701748402
10018,1,Watch,1678061492
10002,9,Watch,1720997726
10006,13,Watch,1652434117
10006,11,Watch,1702118184
10004,3,Watch,1727849858
10016,9,Watch,1627855870
10028,16,Watch,1579196460
10018,15,Watch,1694998320
10029,9,Watch,1679004291
10012,12,Watch,1625829205
10005,19,Play,1667830468
10027,11,Watch,1715336663
10024,14,Watch,1709926137
10015,9,Watch,1634943848
10003,5,Play,1638911585
10021,8,Watch,1685296744
10023,5,Play,1642268476
10008,10,Watch,1581739983
10014,8,Watch,1730244053
10012,11,Watch,1605552510
10019,0,Watch,1642988819
10013,17,Watch,1630129819
10019,12,Watch,1714230410
10026,3,Watch,1622154055
10010,3,Watch,1635749466
10006,11,Watch,1603811925
10018,6,Watch,1658285720
10026,3,Watch,1679845656
10010,0,Watch,1597817270
10024,9,Watch,1676108894
10002,16,Watch,1679977521
10012,2,Watch,1687083696
10001,16,Watch,1584391354
10000,16,Watch,1617536735
10008,3,Watch,1601811276
10008,6,Watch,1590568954
10005,3,Watch,1615321004
10000,2,Stop,1623805570
10015,8,Watch,1707772869
10004,13,Watch,1684630226
10023,14,Watch,1637783518
10008,15,Play,1606401375
10017,10,Watch,1627359615
10023,18,Play,1660309810
10010,9,Watch,1629827336
10026,9,Watch,1614640466
10023,3,Play,1625489664
10016,4,Watch,1635196898
10016,3,Watch,1627443036
10001,4,Watch,1631202984
10014,9,Watch,1622417197
10025,14,Play,1654595936
10022,8,Watch,1702837833
10021,4,Stop,1678801535
10005,1,Stop,1718614820
10027,0,Watch,1599708449
10029,13,Watch,1692335709
10002,1,Watch,1677195599
10008,1,Watch,1729007287
10024,14,Watch,1723604443
10028,17,Watch,1644180046
10011,2,Stop,1608313622
10017,7,Watch,1700074012
10029,15,Play,1638830837
10014,1,Watch,1652493975
10023,16,Watch,1701917511
10008,17,Stop,1618396890
10005,13,Play,1714669316
10005,9,Watch,1682807938
10000,3,Play,1632316027
10021,15,Watch,1734066380
10024,13,Play,1689208769
10027,17,Watch,1665593499
10028,1,Watch,1705757289
10018,0,Play,1628721370
10021,18,Watch,1614237171
10024,7,Play,1672912880
10022,3,Watch,1735014077
10015,4,Play,1645501294
10013,3,Watch,1681686922
10019,0,Watch,1695093773
10018,0,Play,1599660918
10017,2,Play,1735624668
10022,10,Watch,1648480108
10021,1,Play,1580583843
10019,2,Watch,1668782569
10020,19,Watch,1584156776
10004,11,Watch,1600432806
10010,5,Watch,1636387179
10020,19,Watch,1685091048
10007,10,Watch,1585404777
10009,7,Watch,1663424456
10012,19,Play,1683757526
10020,16,Watch,1618036164
10029,14,Play,1665712358
10015,18,Watch,1643498801
10011,11,Watch,1704024719
10015,11,Stop,1718045299
10005,11,Watch,1675280868
10013,0,Watch,1640180255
10020,16,Watch,1649561543
10028,0,Watch,1647968854
10013,7,Watch,1583141260
10020,10,Watch,1591266593
10020,13,Watch,1596034129
10027,13,Play,1650831065
10028,4,Watch,1596125340
10026,14,Watch,1640507822
10023,1,Play,1601418605
10020,17,Watch,1627068027
10025,11,Watch,1691421648
10022,5,Watch,1644664451
10013,1,Watch,1704290368
10010,1,Watch,1661504027
10019,13,Watch,1609905390
10023,5,Watch,1606762721
10009,13,Watch,1603038423
10015,5,Watch,1657293035
10016,13,Play,1598127934
10016,4,Watch,1636275335
10001,5,Watch,1581011878
10008,7,Stop,1717307118
10009,15,Watch,1647930506
10021,16,Stop,1657317301
10020,15,Watch,1650415608
10019,13,Watch,1677784407
10019,14,Play,1678739444
10014,11,Play,1670483572
10003,6,Watch,1634712413
10019,11,Play,1603008052
10020,5,Watch,1603529966
10009,12,Watch,1662746689
10020,2,Watch,1651146040
10001,2,Watch,1684632076
10022,19,Watch,1725236861
10017,6,Watch,1668903107
10021,8,Watch,1716358788
10025,10,Watch,1712065448
10022,17,Watch,1599845958
10019,16,Watch,1593663427
10013,3,Watch,1639110190
10023,13,Stop,1630178743
10006,12,Watch,1671454729
10017,19,Play,1652582349
10000,12,Watch,1661076266
10022,14,Stop,1585339309
10016,14,Watch,1605924414
10022,0,Watch,1717875238
10026,2,Watch,1695974923
10004,10,Play,1665032568
10011,1,Watch,1578458722
10020,6,Watch,1668846549
10024,2,Watch,1707760383
10003,7,Stop,1624099484
10011,11,Watch,1612211826
10015,3,Stop,1693504268
10017,15,Stop,1643426196
10001,19,Play,1681908060
10009,12,Watch,1681349527
10013,12,Play,1609851596
10003,18,Play,1731138134
10015,4,Watch,1720417992
10023,14,Play,1648944817
10026,18,Watch,1729903732
10018,1,Watch,1682789920
10012,19,Watch,1715367144
10000,12,Watch,1681090234
10004,14,Watch,1603413995
10021,15,Watch,1708941564
10024,19,Play,1622001870
10012,14,Stop,1633187362
10018,11,Stop,1686973785
10015,8,Watch,1630694163
10002,1,Watch,1707696118
10009,1,Play,1693630927
10022,19,Watch,1685342699
10015,18,Watch,1660788812
10019,14,Watch,1701230794
10023,9,Watch,1674134679
10004,9,Play,1671334576
10008,10,Watch,1659600383
10026,15,Play,1581944299
10000,7,Play,1618120192
10000,10,Stop,1672501681
10010,11,Watch,1716597443
10025,15,Watch,1639979075
10022,18,Watch,1618937209
10005,6,Watch,1629818781
10006,8,Watch,1676405570
10010,8,Watch,1624732267
10013,1,Stop,1671784831
10000,10,Play,1726222207
10022,12,Play,1626768995
10018,9,Watch,1585231338
10027,11,Play,1595904239
10001,9,Play,1685408041
10012,19,Watch,1677543209
10011,17,Watch,1624232063
10015,7,Watch,1688608741
10009,5,Watch,1685706985
10005,19,Play,1710489208
10012,16,Watch,1663723258
10019,10,Play,1703449571
10003,12,Watch,1733550486
10014,14,Play,1687847147
10023,8,Watch,1713118016
10016,18,Watch,1700776085
10011,16,Watch,1668343330
10015,19,Watch,1632763545
10008,15,Watch,1610809020
10026,10,Stop,1650096950
10021,5,Watch,1588722973
10021,0,Watch,1683176091
10005,0,Watch,1642540417
10017,5,Watch,1732239491
10007,2,Watch,1584602993
10010,6,Watch,1586856865
10022,17,Watch,1636457998
10027,17,Watch,1599797902
10002,8,Stop,1652608936
10016,13,Watch,1707000740
10006,17,Watch,1611852565
10003,9,Watch,1673131691
10024,13,Watch,1601082107
10023,17,Watch,1593500531
10016,9,Watch,1704524293
10008,8,Play,1597335886
10005,4,Watch,1578180175
10023,12,Watch,1584773052
10003,15,Watch,1598020952
10005,17,Watch,1626571295
10026,17,Watch,1604128441
10023,9,Play,1624040401
10014,3,Watch,1724286453
10024,18,Play,1656837392
10007,4,Watch,1590360356
10013,6,Watch,1716124472
10020,7,Watch,1619298204
10009,0,Play,1733505809
10005,1,Watch,1595780740
10003,18,Watch,1712151195
10004,14,Watch,1656946751
10029,8,Watch,1580745596
10022,11,Play,1628606360
10004,18,Watch,1657005985
10014,2,Play,1667827913
10002,7,Watch,1594125431
10020,7,Stop,1584848787
10000,15,Watch,1608311691
10003,5,Watch,1711141969
10026,8,Watch,1626450923
10027,6,Play,1698007468
10023,3,Watch,1654218439
10001,19,Watch,1660585460
10002,5,Watch,1649193636
10025,14,Watch,1654458888
10029,6,Watch,1598660482
10002,10,Play,1698254396
10020,11,Watch,1627694238
10014,10,Play,1581083201
10022,13,Watch,1611490443
10017,8,Stop,1643489465
10005,11,Watch,1720906947
10028,2,Watch,1618543531
10026,14,Watch,1671476088
10013,19,Stop,1663732165
10011,11,Play,1601089392
10024,18,Watch,1597125931
10004,8,Watch,1699608053
10007,12,Stop,1717343344
10011,16,Watch,1669373505
10025,14,Watch,1685059421
10012,16,Watch,1664830287
10015,3,Play,1688050949
10003,7,Play,1731979753
10016,13,Watch,1643598789
10015,11,Watch,1712500534
10018,13,Play,1674206967
10029,3,Watch,1734149638
10003,4,Play,1637150536
10020,10,Play,1732530915
10011,14,Watch,1708516961
10019,6,Play,1640855880
10006,15,Play,1672164359
10023,12,Watch,1651057156
10020,14,Watch,1710946840
10010,8,Watch,1698957670
10026,16,Stop,1718071374
10024,16,Play,1688302549
10029,18,Play,1647100806
10009,8,Watch,1639386581
10025,7,Stop,1657266453
10001,16,Watch,1610233821
10025,7,Stop,1628169160
10027,0,Stop,1634014540
10011,10,Watch,1687390355
10022,6,Stop,1685263090
10005,5,Watch,1719792109
10027,13,Play,1672812005
10019,15,Watch,1606746186
10023,10,Watch,1629471769
10008,5,Watch,1611254285
10022,0,Stop,1690866818
10021,4,Stop,1686461733
10015,9,Watch,1682658313
10029,12,Play,1623217939
10013,19,Watch,1671557722
10016,9,Stop,1688324075
10025,6,Play,1626900140
10015,11,Watch,1721133754
10005,10,Watch,1715030854
10020,9,Watch,1734739059
10024,16,Watch,1608379479
10019,10,Watch,1673060957
10020,7,Watch,1579068187
10018,3,Watch,1612026800
10006,0,Watch,1657628144
10007,6,Stop,1669605216
10028,18,Watch,1644807305
10028,18,Play,1593256744
10008,5,Play,1607082585
10001,6,Stop,1721731916
10028,13,Watch,1682526810
10019,11,Play,1624794001
10003,7,Watch,1640587136
10011,11,Watch,1685039834
10028,7,Watch,1719479642
10002,11,Play,1578158036
10002,17,Watch,1609439622
10022,11,Play,1591165240
10024,5,Watch,1620393601
10003,9,Play,1711218903
10023,10,Play,1658412453
10024,6,Watch,1727085854
10001,8,Watch,1730014943
10006,10,Play,1630248809
10014,13,Watch,1684973297
10028,18,Watch,1596239917
10026,19,Watch,1732166379
10022,11,Watch,1713304429
10016,2,Watch,1595203495
10001,5,Watch,1649186434
10003,12,Watch,1628903955
10004,4,Stop,1623649258
10023,8,Stop,1611394040
10012,18,Watch,1663094209
10021,12,Watch,1645475848
10017,8,Watch,1580393544
10005,6,Play,1579520818
10008,4,Watch,1729382834
10020,8,Watch,1634985623
10000,1,Watch,1711662787
10024,15,Play,1593966553
10029,14,Watch,1590169898
10003,9,Play,1713248905
10023,9,Watch,1657979861
10005,17,Play,1686549837
10005,10,Watch,1605192975
10012,6,Watch,1675314010
10028,7,Play,1641030591
10008,16,Watch,1708116590
10013,3,Watch,1661894472
10004,15,Play,1600199339
10012,11,Stop,1596574653
10000,14,Watch,1705634542
10021,2,Play,1614304029
10023,0,Watch,1685070252
10002,14,Play,1598330557
10017,11,Watch,1645261073
10015,17,Watch,1627992745
10027,0,Watch,1694524894
10023,16,Watch,1631461561
10005,14,Watch,1626189196
10023,11,Play,1636758704
10007,2,Watch,1614257389
10024,1,Watch,1669994717
10025,15,Watch,1593176609
10025,18,Stop,1649619896
10011,19,Watch,1632266337
10007,1,Watch,1708646474
10011,15,Watch,1672444755
10023,16,Watch,1639517168
10024,17,Play,1662086535
10022,13,Watch,1622430453
10012,14,Watch,1644028869
10019,19,Watch,1665161997
10026,11,Watch,1610295435
10004,14,Play,1597194344
10023,15,Stop,1651547086
10028,5,Watch,1647979878
10021,8,Play,1653695621
10027,0,Watch,1666863957
10005,5,Watch,1638574510
10024,0,Watch,1662496461
10023,12,Watch,1610386324
10015,0,Watch,1599577500
10027,8,Watch,1722412659
10012,6,Stop,1581866289
10022,10,Watch,1585138982
10027,14,Watch,1620041240
10010,4,Watch,1705245557
10004,10,Watch,1637383570
10015,10,Watch,1608250280
10015,12,Watch,1593140769
10020,11,Watch,1652324490
10018,14,Watch,1616748850
10010,18,Watch,1704522139
10015,7,Watch,1584984814
10012,16,Watch,1595216010
10009,3,Stop,1607036269
10017,13,Stop,1622172234
10006,19,Watch,1730364739
10016,17,Watch,1669853528
10026,9,Play,1704471524
10001,13,Watch,1678472300
10004,2,Watch,1674401755
10028,11,Watch,1597380899
10007,8,Watch,1628020154
10010,15,Stop,1660545942
10009,4,Watch,1734579423
10013,17,Watch,1679545511
10000,5,Watch,1725269970
10012,18,Watch,1681741613
10017,2,Watch,1696740302
10026,6,Watch,1670581198
10015,9,Watch,1585430706
10007,10,Stop,1679256955
10019,8,Play,1621585670
10006,9,Watch,1712162323
10011,3,Watch,1626400166
10016,6,Watch,1726806330
10026,6,Watch,1665129893
10028,15,Play,1666479874
10020,18,Stop,1721256350
10018,4,Play,1651584138
10023,1,Watch,1618341198
10003,17,Watch,1658308657
10008,7,Watch,1584337571
10006,7,Stop,1694821062
10007,14,Watch,1601695383
10025,16,Stop,1723916339
10018,2,Watch,1710292182
10023,12,Watch,1729870326
10006,10,Play,1690426517
10012,8,Watch,1697803483
10025,16,Play,1605386343
10002,14,Watch,1671724620
10023,18,Stop,1594404768
10028,11,Watch,1586074211
10013,13,Watch,1621625707
10023,14,Stop,1673419950
10014,11,Watch,1636747675
10000,16,Watch,1650240447
10011,0,Watch,1670197685
10018,16,Watch,1677497052
10017,19,Watch,1658514567
10012,11,Watch,1733789595
10007,15,Watch,1587290986
10004,5,Watch,1733217563
10021,6,Watch,1688922373
10024,9,Watch,1623029206
10012,1,Watch,1584819306
10017,10,Watch,1637560671
10026,10,Play,1685594625
10008,13,Watch,1651106206
10022,15,Watch,1634933985
10026,4,Watch,1637322884
10002,10,Watch,1694610852
10005,3,Watch,1585378450
10008,11,Watch,1690524353
10001,14,Watch,1647038883
10022,6,Play,1587456910
10010,11,Watch,1703463585
10010,15,Play,1656861632
10029,1,Watch,1630180686
10018,13,Play,1707344994
10007,13,Watch,1681220925
10011,14,Watch,1603564376
10018,12,Play,1730439094
10020,11,Watch,1669708923
10027,2,Watch,1626904993
10012,10,Play,1673335713
10020,4,Watch,1672509760
10027,12,Watch,1723595249
10011,12,Play,1582909680
10026,0,Play,1607742517
10020,15,Watch,1603015834
10026,18,Play,1712450700
10020,10,Watch,1727276905
10000,19,Watch,1693616376
10007,13,Play,1625948537
10025,0,Watch,1598881248
10018,0,Play,1626927994
10002,15,Watch,1624188230
10025,15,Play,1630346779
10011,13,Watch,1580024268
10009,13,Watch,1663147423
10016,10,Watch,1723450425
10017,1,Watch,1635510600
10009,16,Watch,1668737770
10009,3,Watch,1673450220
10005,6,Watch,1722124133
10019,15,Watch,1609981772
10015,1,Watch,1709503385
10013,10,Watch,1708673250
10008,2,Stop,1608072682
10028,8,Watch,1641738692
10025,2,Watch,1622207334
10009,13,Watch,1607235236
10023,9,Watch,1627116706
10012,13,Watch,1685514732
10001,12,Stop,1678733462
10007,9,Watch,1659963413
10028,3,Play,1654589538
10000,14,Watch,1727133668
10010,17,Play,1623174479
10000,15,Watch,1677332410
10010,7,Play,1693281034
10017,17,Play,1629533343
10011,12,Watch,1689817260
10027,19,Play,1595396323
10011,2,Play,1619119618
10015,11,Watch,1625011797
10023,19,Play,1705681576
10015,14,Watch,1658028560
10022,13,Watch,1651107991
10015,18,Play,1733503483
10021,9,Watch,1725371394
10016,11,Stop,1683884427
10028,5,Watch,1628118925
10029,18,Watch,1707650014
10001,8,Watch,1612047387
10021,12,Watch,1652398055
10002,19,Watch,1655586090
10008,6,Stop,1592875967
10023,1,Watch,1703593358
10011,10,Watch,1705583263
10017,13,Watch,1626418436
10026,8,Play,1709866745
10022,11,Watch,1639505855
10014,10,Stop,1578488796
10021,0,Stop,1648753044
10004,14,Play,1616515838
10018,17,Watch,1684475137
10016,1,Watch,1615770305
10003,7,Watch,1620582350
10015,9,Watch,1731414169
10004,3,Play,1635530999
10012,3,Watch,1705724775
10026,4,Watch,1691227730
10000,9,Watch,1651784392
10017,19,Watch,1617495323
10007,6,Watch,1667563188
10003,19,Watch,1603647645
10005,15,Watch,1629245408
10008,19,Watch,1710177770
10008,11,Watch,1682614553
10010,9,Stop,1616907397
10010,8,Watch,1640750194
10027,2,Watch,1719020973
10021,5,Watch,1648333377
10012,17,Watch,1590337966
10001,4,Play,1630642734
10005,8,Watch,1687580065
10018,14,Watch,1654915563
10019,14,Watch,1656871393
10024,18,Watch,1583345204
10020,7,Watch,1586767604
10026,5,Play,1581310492
10025,9,Watch,1690424994
10006,4,Watch,1689757373
10002,18,Play,1727066892
10009,7,Watch,1610676761
10002,12,Watch,1644637717
10001,7,Watch,1641399170
10027,13,Watch,1655350896
10028,11,Play,1730437319
10028,10,Watch,1687997972
10017,12,Watch,1723988526
10001,1,Play,1732654770
10027,12,Watch,1719405870
10018,9,Play,1662024583
10019,13,Watch,1696313897
10012,12,Watch,1679360496
10001,14,Play,1656238753
10004,16,Watch,1643427519
10029,9,Watch,1701187070
10015,12,Watch,1589611415
10013,13,Watch,1581191425
10020,0,Play,1633953438
10024,18,Play,1708154769
10009,5,Watch,1644284546
10009,15,Watch,1668491981
10008,19,Watch,1670352492
10017,0,Watch,1724855219
10006,19,Watch,1712843464
10021,16,Watch,1589891466
10028,18,Play,1637044590
10014,18,Watch,1716009818
10003,18,Play,1685454640
10013,11,Watch,1673900555
10001,7,Watch,1595081237
10017,16,Watch,1727184945
10004,13,Play,1632705902
10002,18,Play,1638090794
10023,19,Play,1729793534
10023,13,Play,1734334958
10019,19,Watch,1590407116
10021,4,Stop,1709087945
10001,5,Watch,1616870685
10015,14,Watch,1717798327
10009,1,Stop,1639680828
10007,17,Stop,1679204309
10009,7,Watch,1640229341
10017,9,Play,1674698085
10017,10,Play,1642265725
10020,10,Watch,1674437013
10014,17,Stop,1719356497
10024,9,Play,1680214248
10029,14,Watch,1708973560
10002,19,Watch,1685984524
10015,1,Watch,1727758737
10024,12,Play,1731210596
10002,13,Play,1659762505
10006,9,Watch,1581263803
10019,14,Watch,1733451144
10018,14,Watch,1634407984
10000,18,Play,1638406329
10019,7,Watch,1638845841
10000,19,Watch,1706144018
10003,18,Watch,1583656388
10024,4,Watch,1605188346
10016,0,Watch,1606520338
10015,18,Play,1732324289
10017,13,Watch,1693564654
10022,11,Watch,1733074672
10018,15,Play,1662522607
10009,11,Play,1718672914
10027,9,Watch,1689533261
10003,11,Watch,1613106072
10010,3,Watch,1673745716
10018,0,Stop,1600140656
10021,3,Stop,1592094680
10018,11,Play,1600816540
10023,1,Watch,1712712894
10008,11,Watch,1612510523
10003,0,Watch,1629474004
10020,13,Watch,1673221212
10002,13,Watch,1619770333
10000,5,Watch,1631379417
10024,16,Watch,1578705543
10001,3,Watch,1685128559
10015,12,Stop,1715684572
10015,14,Watch,1656204815
10005,11,Watch,1657337020
10018,5,Watch,1602132590
10011,12,Watch,1621942239
10003,5,Watch,1605170157
10020,1,Play,1597102875
10022,17,Watch,1684250723
10001,16,Watch,1694272196
10015,12,Play,1665920782
10023,19,Watch,1701285628
10028,17,Watch,1660875807
10026,12,Play,1619815882
10023,1,Watch,1665720597
10002,18,Watch,1609233715
10027,1,Watch,1665082221
10007,18,Watch,1674746736
10007,13,Watch,1694119882
10021,5,Watch,1713207624
10011,1,Watch,1731268293
10000,4,Watch,1721396682
10006,4,Watch,1669841352
10014,4,Stop,1629438536
10020,19,Play,1673269498
10015,13,Watch,1664089051
10013,1,Watch,1724937101
10014,8,Watch,1673870002
10021,4,Watch,1630236624
10018,2,Play,1651982797
10021,8,Watch,1693606625
10024,16,Watch,1720488810
10005,19,Watch,1590453622
10007,10,Watch,1733716443
10024,7,Play,1629680947
10011,12,Watch,1586007048
10013,17,Play,1599773217
10023,10,Stop,1617532696
10027,13,Watch,1685528405
10004,7,Stop,1583700874
10027,12,Watch,1711741655
10014,6,Play,1598668588
10014,4,Watch,1581197823
10029,12,Stop,1627953612
10009,15,Watch,1658747103
10013,15,Watch,1678373047
10019,9,Watch,1661423112
10013,14,Watch,1726540489
10008,5,Play,1699891597
10029,7,Watch,1637772014
10009,8,Stop,1668686495
10026,5,Play,1703423774
10020,5,Watch,1620257314
10021,5,Watch,1626676073
10028,10,Stop,1614247395
10005,4,Watch,1606946208
10024,3,Watch,1644501176
10006,13,Watch,1640640434
10011,13,Watch,1710725244
10027,13,Watch,1628132283
10025,4,Watch,1637760021
10024,3,Watch,1657437516
10009,1,Watch,1659602570
10017,17,Watch,1634192068
10028,12,Watch,1614482388
10004,8,Stop,1630104877
10005,19,Play,1614989894
10029,3,Stop,1602709473
10009,11,Watch,1726193500
10002,8,Play,1691055282
10006,10,Play,1582533992
10017,15,Watch,1688544886
10005,14,Watch,1728605387
10008,5,Stop,1671785336
10028,10,Watch,1701402054
10011,14,Play,1640464615
10023,9,Stop,1625760769
10026,11,Stop,1692573433
10012,2,Watch,1664985587
10000,7,Watch,1719516840
10020,13,Play,1719085315
10014,7,Play,1690771380
10008,16,Play,1681039394
10021,14,Play,1635360041
10023,10,Watch,1595781890
10017,14,Watch,1615182271
10014,12,Stop,1716130398
10018,7,Watch,1675001017
10010,2,Watch,1697122114
10020,0,Play,1687711637
10028,7,Watch,1608524520
10005,5,Watch,1662636363
10016,11,Stop,1728388824
10006,2,Stop,1590313661
10018,19,Watch,1639560107
10022,4,Watch,1728208758
10010,6,Play,1646735992
10019,8,Stop,1723912877
10005,5,Watch,1679755481
10008,13,Watch,1708088610
10004,2,Watch,1622987962
10020,4,Watch,1660350822
10029,5,Play,1735536199
10021,4,Play,1634363745
10000,11,Stop,1704326947
10008,11,Watch,1664868617
10010,13,Play,1603888534
10006,18,Watch,1702541744
10006,18,Watch,1624266091
10014,4,Watch,1661934259
10020,7,Watch,1580236800
10012,5,Watch,1616962965
10009,4,Stop,1694287707
